rule,threshold,selected_count,coverage,pseudo_label_accuracy
Consensus,0.12259374558925629,21860,0.9901707659555193,0.5522872827081428
Consensus,0.12269929051399231,21859,0.9901254699460977,0.5523125486069811
Consensus,0.12288376688957214,21858,0.9900801739366761,0.5523378168176412
Consensus,0.12302284687757492,21857,0.9900348779272546,0.5523630873404402
Consensus,0.1231103241443634,21856,0.989989581917833,0.5523426061493412
Consensus,0.1237383782863617,21855,0.9899442859084114,0.5523678792038436
Consensus,0.1238628476858139,21854,0.98989898989899,0.5523931545712455
Consensus,0.12386604398488998,21853,0.9898536938895683,0.5523726719443555
Consensus,0.12406126409769058,21852,0.9898083978801467,0.5523979498444078
Consensus,0.12493202835321426,21851,0.9897631018707251,0.5524232300581209
Consensus,0.12518708407878876,21850,0.9897178058613036,0.5524485125858124
Consensus,0.12538321316242218,21849,0.989672509851882,0.5524737974277999
Consensus,0.12557190656661987,21848,0.9896272138424604,0.5524533138044673
Consensus,0.1257987767457962,21847,0.989581917833039,0.5524786011809402
Consensus,0.12611548602581024,21846,0.9895366218236173,0.552503890872471
Consensus,0.1263180524110794,21845,0.9894913258141957,0.5525291828793775
Consensus,0.12640421092510223,21844,0.9894460298047743,0.552508698040652
Consensus,0.12699072062969208,21843,0.9894007337953526,0.5525339925834364
Consensus,0.12709154188632965,21842,0.989355437785931,0.5525135060891859
Consensus,0.12709303200244904,21841,0.9893101417765094,0.5525388031683531
Consensus,0.12729273736476898,21840,0.989264845767088,0.5525641025641026
Consensus,0.12757569551467896,21839,0.9892195497576663,0.5525894042767526
Consensus,0.1276223063468933,21838,0.9891742537482447,0.5525689165674512
Consensus,0.127672016620636,21837,0.9891289577388233,0.5525942208178779
Consensus,0.1277005523443222,21836,0.9890836617294017,0.5526195273859681
Consensus,0.12776638567447662,21835,0.98903836571998,0.5525990382413556
Consensus,0.12805821001529694,21834,0.9889930697105584,0.5526243473481726
Consensus,0.12810400128364563,21833,0.988947773701137,0.5526038565474282
Consensus,0.1282166838645935,21832,0.9889024776917154,0.5526291681934775
Consensus,0.1283891350030899,21831,0.9888571816822938,0.5526544821583986
Consensus,0.12864437699317932,21830,0.9888118856728723,0.5526797984425104
Consensus,0.12882082164287567,21829,0.9887665896634507,0.5526593064272298
Consensus,0.1288231611251831,21828,0.988721293654029,0.5526846252519699
Consensus,0.12909743189811707,21827,0.9886759976446076,0.5527099463966647
Consensus,0.1291017383337021,21826,0.988630701635186,0.5527352698616329
Consensus,0.1291498988866806,21825,0.9885854056257644,0.5527605956471936
Consensus,0.12933795154094696,21824,0.9885401096163428,0.5527401026392962
Consensus,0.12937738001346588,21823,0.9884948136069213,0.5527196077532878
Consensus,0.129556804895401,21822,0.9884495175974997,0.5527449363028136
Consensus,0.12958943843841553,21821,0.9884042215880781,0.5527702671738234
Consensus,0.12989261746406555,21820,0.9883589255786566,0.5527956003666361
Consensus,0.1300998330116272,21819,0.988313629569235,0.5527751042669233
Consensus,0.13038352131843567,21818,0.9882683335598134,0.5528004400036667
Consensus,0.13044427335262299,21817,0.9882230375503918,0.5527799422468717
Consensus,0.13069424033164978,21816,0.9881777415409703,0.5528052805280528
Consensus,0.13071344792842865,21815,0.9881324455315487,0.5528306211322485
Consensus,0.13071535527706146,21814,0.9880871495221271,0.5528559640597781
Consensus,0.13116681575775146,21813,0.9880418535127056,0.5528813093109614
Consensus,0.13149909675121307,21812,0.987996557503284,0.5529066568861177
